player_id,name,team,position,shirt_number,dob,age,caps,intl_goals,club,league,provisional,market_value_eur
f271218e-3b7b-49da-84b5-bfe2e289f0dc,Sead Kolašinac,Bosnia and Herzegovina,DF,,1993-06-20,32.0,64,0.0,Atalanta,Serie A,True,6000000.0
e64dc0f6-0f95-4762-a80f-c440071ff6be,Dennis Hadžikadunić,Bosnia and Herzegovina,DF,,1998-07-09,27.0,30,0.0,Sampdoria,Serie A,True,1300000.0
4ff2640b-82f1-41ac-991c-3b602aae74e7,Amar Dedić,Bosnia and Herzegovina,DF,,2002-08-18,23.0,26,1.0,Benfica,Primeira Liga,True,16000000.0
b7f758d6-6067-40d9-a587-beb17161b876,Nikola Katić,Bosnia and Herzegovina,DF,,1996-10-10,29.0,15,1.0,Schalke 04,Bundesliga,True,1800000.0
e93ee4c1-b92f-4abc-a3d1-5d624bd03099,Tarik Muharemović,Bosnia and Herzegovina,DF,,2003-02-28,23.0,12,1.0,Sassuolo,Serie A,True,20000000.0
4b9ca62b-b0ce-4ce1-a997-ae680e32dddf,Nihad Mujakić,Bosnia and Herzegovina,DF,,1998-04-15,28.0,10,1.0,Gaziantep,Süper Lig,True,1200000.0
bbdfa22a-08d3-436b-b85b-ec294744576b,Arjan Malić,Bosnia and Herzegovina,DF,,2005-08-28,20.0,6,0.0,Sturm Graz,Austrian Football Bundesliga,True,1800000.0
60b68ee0-222a-4498-bca5-deefa6da4668,Stjepan Radeljić,Bosnia and Herzegovina,DF,,1997-09-05,28.0,4,0.0,Rijeka,HNL,True,2800000.0
43195461-8e8d-422a-91d3-1cec21d0a287,Nidal Čelik,Bosnia and Herzegovina,DF,,2006-07-17,19.0,0,0.0,Lens,Ligue 1,True,4000000.0
0e4897cb-2628-4962-8728-617585c2878f,Amir Hadžiahmetović,Bosnia and Herzegovina,MF,,1997-03-08,29.0,34,0.0,Hull City,Premier League,True,4000000.0
289a9ca6-41d9-43a0-ac56-65268624bdff,Benjamin Tahirović,Bosnia and Herzegovina,MF,,2003-03-03,23.0,26,2.0,Brøndby,Danish Superliga,True,4500000.0
03b9d85c-3ab4-493e-836d-2de59c4eeee9,Armin Gigović,Bosnia and Herzegovina,MF,,2002-04-06,24.0,18,1.0,Young Boys,Swiss Super League,True,2500000.0
b5d1fcee-bd48-46d5-bc9c-a5c7ec0b16ae,Dženis Burnić,Bosnia and Herzegovina,MF,,1998-05-22,28.0,18,0.0,Karlsruher SC,Bundesliga,True,1200000.0
f4467ba7-9284-47e2-96b8-f78ebbaa71ac,Ivan Bašić,Bosnia and Herzegovina,MF,,2002-04-30,24.0,15,0.0,Astana,,True,1200000.0
7c412ac8-683e-4e26-93d5-4abdfdb49e70,Esmir Bajraktarević,Bosnia and Herzegovina,MF,,2005-03-10,21.0,14,1.0,PSV,Eredivisie,True,8000000.0
abc681e8-4ac3-4513-85c0-188898ae8cd5,Amar Memić,Bosnia and Herzegovina,MF,,2001-01-20,25.0,11,1.0,Viktoria Plzeň,Czech First League,True,4500000.0
4cf160bb-675a-489f-a4a3-3b326a911828,Ivan Šunjić,Bosnia and Herzegovina,MF,,1996-10-09,29.0,11,0.0,Pafos,,True,1800000.0
97e27d90-dd0a-4a10-8cfe-d01a0ce466c3,Kerim Alajbegović,Bosnia and Herzegovina,MF,,2007-09-21,18.0,8,1.0,Red Bull Salzburg,Austrian Football Bundesliga,True,22000000.0
38807658-1fb0-4793-9fdb-c1b7eb4faa36,Ermin Mahmić,Bosnia and Herzegovina,MF,,2005-03-14,21.0,0,0.0,Slovan Liberec,Czech First League,True,5000000.0
6627303c-5fb7-4f94-b86a-258b811f487e,Edin Džeko,Bosnia and Herzegovina,FW,,1986-03-17,40.0,148,73.0,Schalke 04,Bundesliga,True,1500000.0
fb389147-8594-448e-94b1-1fe97aa1a0e1,Ermedin Demirović,Bosnia and Herzegovina,FW,,1998-03-25,28.0,38,4.0,VfB Stuttgart,Bundesliga,True,22000000.0
3361ee79-a5de-436a-a269-42d5053e5b5f,Samed Baždar,Bosnia and Herzegovina,FW,,2004-01-31,22.0,11,1.0,Jagiellonia Białystok,Ekstraklasa,True,1500000.0
bbe838fb-397b-4378-b466-465ce2db5c00,Haris Tabaković,Bosnia and Herzegovina,FW,,1994-06-20,31.0,10,4.0,Borussia Mönchengladbach,Bundesliga,True,3500000.0
7377dfbf-cbbb-466d-b74f-bfaa18c5a5a2,Jovo Lukić,Bosnia and Herzegovina,FW,,1998-11-28,27.0,1,0.0,Universitatea Cluj,Liga I,True,1500000.0
337923af-eee1-4a38-9553-034ca1af6aab,Alisson,Brazil,GK,,1992-10-02,33.0,76,0.0,Liverpool,Premier League,True,17000000.0
d8a394b9-cecb-443f-99cf-f88afc886581,Ederson,Brazil,GK,,1993-08-17,32.0,31,0.0,Fenerbahçe,Süper Lig,True,10000000.0
d27b72ff-b95b-4580-8db9-db05ae7e73b5,Weverton,Brazil,GK,,1987-12-13,38.0,10,0.0,Grêmio,Campeonato Brasileiro Série A,True,700000.0
fe0f71cf-5f36-4cd6-9529-74fcd1ec9f2a,Marquinhos,Brazil,DF,,1994-05-14,32.0,104,7.0,Paris Saint-Germain,Ligue 1,True,30000000.0
f4be6f0f-c3c6-4774-af64-c92f44a45e90,Danilo Luiz,Brazil,DF,,1991-07-15,34.0,68,1.0,Flamengo,Campeonato Brasileiro Série A,True,2000000.0
6632704c-e67a-4bd0-9301-e32c2ba0ddd2,Alex Sandro,Brazil,DF,,1991-01-26,35.0,43,2.0,Flamengo,Campeonato Brasileiro Série A,True,1000000.0
b21b821a-af42-4afa-9a7e-1f715abd8593,Gabriel Magalhães,Brazil,DF,,1997-12-19,28.0,17,1.0,Arsenal,Premier League,True,75000000.0
e6cd6bda-4965-4abd-bc4a-306a33be5062,Bremer,Brazil,DF,,1997-03-18,29.0,6,1.0,Juventus,Serie A,True,35000000.0
ab18df34-2b6c-4c2a-86cb-50a2a322bdeb,Wesley,Brazil,DF,,2003-09-06,22.0,6,0.0,Roma,Serie A,True,40000000.0
974c6168-b977-4e5b-a1a1-3a1eb65873a8,Roger Ibañez,Brazil,DF,,1998-11-23,27.0,5,0.0,Al-Ahli,,True,17000000.0
1fbd845a-d694-4702-9acd-f691cd6beb8d,Douglas Santos,Brazil,DF,,1994-03-22,32.0,5,0.0,Zenit Saint Petersburg,Russian Premier League,True,7500000.0
3d2d2c53-cbbb-430a-b061-d1f6e48a6025,Léo Pereira,Brazil,DF,,1996-01-31,30.0,2,0.0,Flamengo,Campeonato Brasileiro Série A,True,12000000.0
1bd23926-80ea-482f-9701-4a96b1244f0c,Casemiro,Brazil,MF,,1992-02-23,34.0,84,8.0,Manchester United,Premier League,True,8000000.0
5b8f7848-fbbd-494a-86d2-48e5c57070b5,Lucas Paquetá,Brazil,MF,,1997-08-27,28.0,61,12.0,Flamengo,Campeonato Brasileiro Série A,True,32000000.0
633feb9b-7c6e-44b9-9d70-659a0d2f97b8,Bruno Guimarães,Brazil,MF,,1997-11-16,28.0,41,2.0,Newcastle United,Premier League,True,75000000.0
d0105f94-e75c-4043-b0e2-5fcabac3e40a,Fabinho,Brazil,MF,,1993-10-23,32.0,31,0.0,Al-Ittihad,,True,13000000.0
f2d98243-4e20-4832-b3f0-e952a6f9cc44,Danilo Santos,Brazil,MF,,2001-04-29,25.0,2,1.0,Botafogo,Campeonato Brasileiro Série A,True,
a8c391f3-44e6-4b83-9430-1bcbceacaeda,Neymar,Brazil,FW,,1992-02-05,34.0,128,,Santos,Campeonato Brasileiro Série A,True,8000000.0
5538024a-f616-4598-8bde-a54df21e2f19,Vinícius Júnior,Brazil,FW,,2000-07-12,25.0,47,8.0,Real Madrid,La Liga,True,150000000.0
ef48163b-ed42-41ad-8832-b20b0b1245f6,Raphinha,Brazil,FW,,1996-12-14,29.0,37,11.0,Barcelona,La Liga,True,80000000.0
0c5106b1-f588-4030-bf61-f93fac33fc4a,Gabriel Martinelli,Brazil,FW,,2001-06-18,24.0,22,4.0,Arsenal,Premier League,True,45000000.0
323b28d9-d064-447d-9f6e-59753ddfc07e,Matheus Cunha,Brazil,FW,,1999-05-27,27.0,21,1.0,Manchester United,Premier League,True,70000000.0
97eb0dd5-9890-4fd6-b2ea-d685f6a03aff,Endrick,Brazil,FW,,2006-07-21,19.0,15,3.0,Lyon,Ligue 1,True,35000000.0
48fa46d8-0592-4a41-91b2-777efec17df8,Luiz Henrique,Brazil,FW,,2001-01-02,25.0,13,2.0,Zenit Saint Petersburg,Russian Premier League,True,24000000.0
83aa52c9-323d-4de3-90f2-b2e8767fc7c7,Igor Thiago,Brazil,FW,,2001-06-26,24.0,2,1.0,Brentford,Premier League,True,50000000.0
b6cfc440-fd66-4c89-a010-aa4bb530261f,Rayan,Brazil,FW,,2006-08-03,19.0,1,0.0,Bournemouth,Premier League,True,40000000.0
4a449671-7bfb-482a-88d0-389e0f867d61,Yassine Bounou,Morocco,GK,,1991-04-05,35.0,89,0.0,Al-Hilal,,True,3500000.0
abec184b-72a1-41d3-8d0d-76e5f8746c5e,Munir Mohamedi,Morocco,GK,,1989-05-10,37.0,50,0.0,RS Berkane,Botola Pro,True,
5a627e56-95b1-44db-9b5d-657007cc51fc,Ahmed Reda Tagnaouti,Morocco,GK,,1996-04-05,30.0,3,0.0,AS FAR,Botola Pro,True,800000.0
19cb58f1-5547-4da4-8e0c-ab3d0d75fc16,Achraf Hakimi,Morocco,DF,,1998-11-04,27.0,95,11.0,Paris Saint-Germain,Ligue 1,True,80000000.0
609f2b0f-6cf2-41f0-9f0b-086934a138be,Nayef Aguerd,Morocco,DF,,1996-03-30,30.0,64,2.0,Marseille,Ligue 1,True,20000000.0
63282a4e-156e-45ad-9265-6bfb10d9d5b1,Noussair Mazraoui,Morocco,DF,,1997-11-14,28.0,43,2.0,Manchester United,Premier League,True,20000000.0
b165b9c8-4bf4-408b-bc19-27af8d7563e0,Youssef Belammari,Morocco,DF,,1998-09-20,27.0,8,0.0,Al Ahly,Egyptian Premier League,True,1200000.0
4bb1c9cb-68f4-4bee-9e15-5a8eb011f131,Anass Salah-Eddine,Morocco,DF,,2002-01-18,24.0,8,0.0,PSV,Eredivisie,True,12000000.0
62e3adf9-54b8-434d-b31c-e7ea3419190c,Chadi Riad,Morocco,DF,,2003-06-17,22.0,4,1.0,Crystal Palace,Premier League,True,12000000.0
f5360a4c-c3f0-46a0-82e4-356da32ef746,Issa Diop,Morocco,DF,,1997-01-09,29.0,2,0.0,Fulham,Premier League,True,10000000.0
2ebdfa2a-f4ff-44e6-859f-8b33a7d92334,Zakaria El Ouahdi,Morocco,DF,,2001-12-31,24.0,2,0.0,Genk,Belgian First Division A,True,15000000.0
da2fd2a4-f920-4e4a-b88c-07b4d1fea144,Redouane Halhal,Morocco,DF,,2003-03-05,23.0,1,0.0,Mechelen,Belgian First Division A,True,3000000.0
e4ebc9ba-b436-4fe5-8e2a-0ccef18d5cf9,Sofyan Amrabat,Morocco,MF,,1996-08-21,29.0,73,0.0,Betis,La Liga,True,12000000.0
6c67cdd6-ef8c-40e4-b2ee-60c1bef20fb8,Azzedine Ounahi,Morocco,MF,,2000-04-19,26.0,47,9.0,Girona,La Liga,True,10000000.0
1b8a1632-486e-45d1-97a2-5958dbcf3da3,Bilal El Khannouss,Morocco,MF,,2004-05-10,22.0,35,3.0,VfB Stuttgart,Bundesliga,True,35000000.0
9e8718c2-b20c-4593-bc0b-4c05b6366d36,Ismael Saibari,Morocco,MF,,2001-01-28,25.0,27,7.0,PSV,Eredivisie,True,40000000.0
8742f71a-2651-4f0d-8d9c-94859fc4bb49,Neil El Aynaoui,Morocco,MF,,2001-07-02,24.0,15,2.0,Roma,Serie A,True,20000000.0
8181716f-e1c6-49c3-8669-e2f1e29d3bc4,Samir El Mourabet,Morocco,MF,,2006-08-06,19.0,2,0.0,Strasbourg,Ligue 1,True,18000000.0
3020773e-6012-44f2-afa2-c6f11cb87632,Ayyoub Bouaddi,Morocco,MF,,2007-10-02,18.0,0,0.0,Lille,Ligue 1,True,50000000.0
415ea446-50b2-4777-a225-c145f8e232cf,Ayoub El Kaabi,Morocco,FW,,1993-06-25,32.0,55,20.0,Olympiacos,Super League Greece,True,5000000.0
420bfc3a-4d1c-4cb4-9a14-9ec15a6d3bfc,Abde Ezzalzouli,Morocco,FW,,2001-12-17,24.0,35,2.0,Betis,La Liga,True,30000000.0
9ca7fe88-0986-4b09-b722-cecc88833d53,Soufiane Rahimi,Morocco,FW,,1996-06-02,30.0,25,5.0,Al Ain,UAE Pro League,True,6000000.0
d63f8b1b-2264-4be7-a8e5-e3a02ef1c263,Brahim Díaz,Morocco,FW,,1999-08-03,26.0,24,13.0,Real Madrid,La Liga,True,35000000.0
5516dd60-30dc-476d-b4f0-094bd9b25f5e,Chemsdine Talbi,Morocco,FW,,2005-05-09,21.0,5,0.0,Sunderland,Premier League,True,25000000.0
ddd2ea71-0851-40af-b0f4-bfcd15ff64a8,Gessime Yassine,Morocco,FW,,2005-11-22,20.0,2,0.0,Strasbourg,Ligue 1,True,10000000.0
7ca3099b-9581-4559-9039-9b2be1db150f,Ayoube Amaimouni,Morocco,FW,,2004-11-30,21.0,0,0.0,Eintracht Frankfurt,Bundesliga,True,10000000.0
a057b782-6b96-4877-99f1-a36c799c73b4,Johny Placide,Haiti,GK,,1988-01-29,38.0,79,0.0,Bastia,Ligue 1,True,150000.0
b595aaa3-89a0-41e4-a235-2c39c0d2bac1,Alexandre Pierre,Haiti,GK,,2001-02-25,25.0,14,0.0,Sochaux,Ligue 1,True,700000.0
7570778e-8bab-4408-89d2-d8cb6e403ab9,Josué Duverger,Haiti,GK,,2000-04-27,26.0,6,0.0,FC Cosmos Koblenz,Bundesliga,True,
9e7495aa-d84a-4169-b44c-6be7f61f533c,Ricardo Adé,Haiti,DF,,1990-05-21,36.0,57,2.0,LDU Quito,Serie A Ecuador,True,300000.0
3da7956d-8d47-475b-ac7a-2b665a6841b5,Carlens Arcus,Haiti,DF,,1996-06-28,29.0,51,1.0,Angers,Ligue 1,True,1800000.0
d17478c0-b072-401b-b2c5-203ef9d466f4,Martin Expérience,Haiti,DF,,1999-03-09,27.0,19,0.0,Nancy,Ligue 1,True,350000.0
72b9511f-4aef-4da3-8fe9-90ce727f298b,Jean-Kévin Duverne,Haiti,DF,,1997-07-12,28.0,15,1.0,Gent,Belgian First Division A,True,2000000.0
2d03f009-e88e-4f3d-8dfa-25a8768d43ac,Duke Lacroix,Haiti,DF,,1993-10-14,32.0,14,2.0,Colorado Springs Switchbacks,MLS,True,125000.0
f4c761b5-ef0b-454c-a1f3-e58f019bf90f,Wilguens Paugain,Haiti,DF,,2001-08-24,24.0,6,0.0,Zulte Waregem,Belgian First Division A,True,600000.0
be6b76f9-564d-4ce2-87ce-29578af69636,Hannes Delcroix,Haiti,DF,,1999-02-28,27.0,5,0.0,Lugano,Swiss Super League,True,2000000.0
761be060-0cbd-4605-9326-a50fdd7eadaa,Keeto Thermoncy,Haiti,DF,,2006-03-29,20.0,1,0.0,Young Boys,,True,25000.0
39f87d86-3a3e-4723-af02-da9b9cfe3e38,Leverton Pierre,Haiti,MF,,1998-03-09,28.0,33,0.0,Vizela,Primeira Liga,True,200000.0
de95309b-b3cb-4e69-9b1c-8a91fcc0b992,Danley Jean Jacques,Haiti,MF,,2000-05-20,26.0,28,6.0,Philadelphia Union,MLS,True,3000000.0
74163946-499a-4103-84c9-c68ad4f684ce,Carl Sainté,Haiti,MF,,2002-08-09,23.0,25,0.0,El Paso Locomotive,MLS,True,125000.0
65b4b9ea-a7d9-4829-b9e0-cae53c6b8f47,Jean‐Ricner Bellegarde,Haiti,MF,,1998-06-27,27.0,8,0.0,Wolverhampton Wanderers,Premier League,True,
80183e73-3a1e-455d-b07f-fb25ce4c1071,Woodensky Pierre,Haiti,MF,,2004-12-30,21.0,1,0.0,Violette,,True,
a2d037e7-8128-4d95-9380-bb0c46c1d088,Dominique Simon,Haiti,MF,,2000-07-29,25.0,0,0.0,Tatran Prešov,Slovak Super Liga,True,200000.0
bbb79db1-7be6-4cac-bb21-562166bc6747,Duckens Nazon,Haiti,FW,,1994-04-07,32.0,76,44.0,Esteghlal,,True,800000.0
8f957100-0546-4298-abaf-314ee20dfe14,Frantzdy Pierrot,Haiti,FW,,1995-03-29,31.0,49,33.0,Çaykur Rizespor,Süper Lig,True,1500000.0
1a48f681-51a6-46dc-9ea8-83e4fa63f4c3,Derrick Etienne Jr.,Haiti,FW,,1996-11-25,29.0,46,8.0,Toronto,,True,800000.0
27b44014-f1e3-467a-9f92-bdae05c7c91a,Louicius Deedson,Haiti,FW,,2001-02-11,25.0,30,10.0,Dallas,MLS,True,1200000.0
d40f54f8-dd29-4507-bbc7-c98964607582,Ruben Providence,Haiti,FW,,2001-07-07,24.0,13,2.0,Almere City,Eredivisie,True,300000.0
b032fb00-2d6d-45d6-b710-9854ad4445df,Josué Casimir,Haiti,FW,,2001-09-24,24.0,5,0.0,Auxerre,Ligue 1,True,3500000.0
f6e0593a-00c6-46ce-8fcf-e5fad76a8a98,Yassin Fortuné,Haiti,FW,,1999-01-30,27.0,3,0.0,Vizela,Primeira Liga,True,200000.0
247fcfa1-23f9-4d1d-bec9-dadc53c4acfa,Wilson Isidor,Haiti,FW,,2000-08-27,25.0,2,1.0,Sunderland,Premier League,True,18000000.0
7fcd043a-3855-4cc1-98dd-116561f7a1d8,Lenny Joseph,Haiti,FW,,2000-10-12,25.0,0,0.0,Ferencváros,OTP Bank Liga,True,2000000.0
62eb24f6-02a7-4a84-b9eb-205a9a19765c,Craig Gordon,Scotland,GK,,1982-12-31,43.0,83,0.0,Heart of Midlothian,Scottish Premiership,True,25000.0
c6ab419a-f549-43de-85ea-243f9b5726dd,Angus Gunn,Scotland,GK,,1996-01-22,30.0,21,0.0,Nottingham Forest,Premier League,True,1500000.0
7a653137-33a9-4307-98bc-06b031933d2c,Liam Kelly,Scotland,GK,,1996-01-23,30.0,2,0.0,Rangers,Scottish Premiership,True,800000.0
82254043-9742-4b7d-ad39-57a6c914e0b5,Andy Robertson,Scotland,DF,,1994-03-11,32.0,92,4.0,Liverpool,Premier League,True,10000000.0
bc4d9b12-bc0d-4455-a607-3318823e053e,Grant Hanley,Scotland,DF,,1991-11-20,34.0,66,2.0,Hibernian,Scottish Premiership,True,200000.0
d94c5f06-c0a8-46db-a1ba-b63f3b83545e,Kieran Tierney,Scotland,DF,,1997-06-05,29.0,55,2.0,Celtic,Scottish Premiership,True,8000000.0
93d9ddd5-b07c-4354-867e-e250c91d5a04,Scott McKenna,Scotland,DF,,1996-11-12,29.0,49,1.0,Dinamo Zagreb,HNL,True,4000000.0
04bd3fae-9f31-4279-9566-0c3390541860,Jack Hendry,Scotland,DF,,1995-05-07,31.0,37,3.0,Al-Ettifaq,,True,2500000.0
3572c863-0bb4-48c7-8a7e-947ec6caa5b7,Nathan Patterson,Scotland,DF,,2001-10-16,24.0,25,1.0,Everton,Premier League,True,10000000.0
63beb069-005f-4b7b-b04a-7b35d7c40fa9,Anthony Ralston,Scotland,DF,,1998-11-16,27.0,25,1.0,Celtic,Scottish Premiership,True,1500000.0
453aad3f-58db-4d39-8871-fbb28bfb6b63,John Souttar,Scotland,DF,,1996-09-25,29.0,22,2.0,Rangers,Scottish Premiership,True,2000000.0
0b57c864-24aa-4efe-93eb-a139587f9e65,Aaron Hickey,Scotland,DF,,2002-06-10,24.0,19,0.0,Brentford,Premier League,True,16000000.0
3ea23cb8-7655-4886-9be8-22030cd0d6de,Dominic Hyam,Scotland,DF,,1995-12-20,30.0,2,0.0,Wrexham,,True,2000000.0
2eac1888-0098-44ea-a4cd-b404a5123c87,John McGinn,Scotland,MF,,1994-10-18,31.0,85,20.0,Aston Villa,Premier League,True,15000000.0
3afaa76b-df04-4855-b28a-6c89293d2b35,Scott McTominay,Scotland,MF,,1996-12-08,29.0,69,14.0,Napoli,Serie A,True,45000000.0
22a8a285-c70e-4b95-a09f-80bb66a354e8,Ryan Christie,Scotland,MF,,1995-02-22,31.0,66,9.0,Bournemouth,Premier League,True,9000000.0
9ce67308-298c-4f7e-a05f-2285e60a01cb,Kenny McLean,Scotland,MF,,1992-01-08,34.0,56,3.0,Norwich City,Premier League,True,400000.0
3450c263-0980-4dda-bd1f-251eecbce01e,Billy Gilmour,Scotland,MF,,2001-06-11,24.0,45,2.0,Napoli,Serie A,True,20000000.0
42fc5955-da20-425c-9687-26e8f1e20c4e,Lewis Ferguson,Scotland,MF,,1999-08-24,26.0,23,1.0,Bologna,Serie A,True,18000000.0
d43ad305-c21a-4b45-8840-82fb08f014b3,Ben Gannon-Doak,Scotland,MF,,2005-11-11,20.0,12,1.0,Bournemouth,Premier League,True,16000000.0
6bb169af-4ed9-48a5-862e-d553a14a854b,Findlay Curtis,Scotland,MF,,2006-06-09,20.0,1,0.0,Rangers,Scottish Premiership,True,2000000.0
9c47672b-e57e-4955-84af-2aee6bb25a6c,Lyndon Dykes,Scotland,FW,,1995-10-07,30.0,50,10.0,Charlton Athletic,Premier League,True,800000.0
e8a7f6f5-a4d8-4f2c-89b2-b2a6c3ab9e46,Ché Adams,Scotland,FW,,1996-07-13,29.0,46,11.0,Torino,Serie A,True,8500000.0
5853c9d8-7831-4c78-a04a-83ece85ee275,Lawrence Shankland,Scotland,FW,,1995-08-10,30.0,18,4.0,Rangers,Scottish Premiership,True,3000000.0
e7570501-8c31-492e-899e-d01f5b0af501,George Hirst,Scotland,FW,,1999-02-15,27.0,8,1.0,Ipswich Town,Premier League,True,10000000.0
5870e354-10ba-4c61-9bf4-eec7672dec6e,Ross Stewart,Scotland,FW,,1996-07-11,29.0,2,0.0,Southampton,Premier League,True,2500000.0
c828f8c4-e324-44fe-b911-0ff342d4ec36,{{sortname|Matt|Turner|dab=soccer}},United States,GK,1.0,1994-06-24,31.0,53,0.0,New England Revolution,MLS,True,
e272895a-39ac-4562-8d48-db063866813b,{{sortname|Matt|Freese}},United States,GK,24.0,1998-09-02,27.0,14,0.0,New York City,MLS,True,
0fd680ac-7a76-46fa-8f2f-92851c31bf1f,{{sortname|Chris|Brady|dab=soccer}},United States,GK,25.0,2004-03-03,22.0,0,0.0,Chicago Fire,MLS,True,
e10e2038-8503-408f-bb73-301e5f5ad693,{{sortname|Sergiño|Dest}},United States,DF,2.0,2000-11-03,25.0,37,2.0,PSV,Eredivisie,True,
a725b7ad-3594-4a81-89ac-6b0e8abe3928,{{sortname|Chris|Richards|dab=soccer}},United States,DF,3.0,2000-03-28,26.0,36,3.0,Crystal Palace,Premier League,True,
17c9e823-995f-4b76-bedd-6d9a8b4c914f,{{sortname|Antonee|Robinson}},United States,DF,5.0,1997-08-08,28.0,52,4.0,Fulham,Premier League,True,
80902d7f-ebe9-4ad0-990e-62225089d5e2,{{sortname|Auston|Trusty}},United States,DF,6.0,1998-08-12,27.0,6,0.0,Celtic,Scottish Premiership,True,
fe701fc0-1b4e-4795-881c-58aa6562baf8,{{sortname|Miles|Robinson|dab=soccer}},United States,DF,12.0,1997-03-14,29.0,38,3.0,FC Cincinnati,MLS,True,
838223c4-7845-43ed-8ddf-1e9c3bbbdaec,{{sortname|Tim|Ream}},United States,DF,13.0,1987-10-05,38.0,80,1.0,Charlotte FC,MLS,True,
76fa00a1-8c45-406c-b91d-09a8e37ab36e,{{sortname|Alex|Freeman}},United States,DF,16.0,2004-08-09,21.0,15,2.0,Villarreal,La Liga,True,
ecc7b029-bc02-4d80-a80b-77d090e2fcdf,{{sortname|Maximilian|Arfsten}},United States,DF,18.0,2001-04-19,25.0,18,1.0,Columbus Crew,MLS,True,
cd5f7aa0-4748-4678-b1fb-8a40193a53ea,"{{sortname|Mark|McKenzie|dab=soccer, born 1999}}",United States,DF,22.0,1999-02-25,27.0,27,0.0,Toulouse,Ligue 1,True,
0bf28a60-f2df-4e3b-9861-4de2d1d51935,{{sortname|Joe|Scally}},United States,DF,23.0,2002-12-31,23.0,24,0.0,Borussia Mönchengladbach,Bundesliga,True,
bd301f10-b133-4261-a98e-048e588d0613,{{sortname|Tyler|Adams}},United States,MF,4.0,1999-02-14,27.0,52,2.0,Bournemouth,Premier League,True,
505ee8fd-1865-4185-9841-05f038832477,{{sortname|Giovanni|Reyna}},United States,MF,7.0,2002-11-13,23.0,36,9.0,Borussia Mönchengladbach,Bundesliga,True,
0682ae10-f2a7-469a-a839-bd3a212ed7db,{{sortname|Weston|McKennie}},United States,MF,8.0,1998-08-28,27.0,64,12.0,Juventus,Serie A,True,
efb85808-ec69-4ce2-b47d-c5d540d08c5f,{{sortname|Sebastian|Berhalter}},United States,MF,14.0,2001-05-10,25.0,11,1.0,Vancouver Whitecaps,,True,
b471d17f-4bd1-4fba-a6bf-6d193d653681,{{sortname|Cristian|Roldan}},United States,MF,15.0,1995-06-03,31.0,45,0.0,Seattle Sounders,MLS,True,
2f98e8ce-ba13-4d11-bec1-f011e0c7793e,{{sortname|Malik|Tillman}},United States,MF,17.0,2002-05-28,24.0,28,3.0,Bayer Leverkusen,Bundesliga,True,
f3999a61-3b8e-4d90-a52d-d9cd435b2dc8,{{sortname|Ricardo|Pepi}},United States,FW,9.0,2003-01-09,23.0,35,13.0,PSV,Eredivisie,True,
d9b06510-93f5-422d-bec2-6c5cd601fe90,{{sortname|Christian|Pulisic}},United States,FW,10.0,1998-09-18,27.0,84,32.0,Milan,Serie A,True,
061a2ba4-ee48-4f60-9e0d-100ca709f6eb,{{sortname|Brenden|Aaronson}},United States,FW,11.0,2000-10-22,25.0,57,9.0,Leeds United,Premier League,True,
224176cc-275b-4f67-b325-9a7a2738d305,{{sortname|Haji|Wright}},United States,FW,19.0,1998-03-27,28.0,20,7.0,Coventry City,Premier League,True,
b1267b5a-c29d-4fcf-85d1-e3d532e3a82a,{{sortname|Folarin|Balogun}},United States,FW,20.0,2001-07-03,24.0,25,8.0,Monaco,Ligue 1,True,
a1b58a90-88a1-4c8f-9ead-a725bf95aa2e,{{sortname|Timothy|Weah}},United States,FW,21.0,2000-02-22,26.0,49,7.0,Marseille,Ligue 1,True,
22b1b4d8-b868-46ab-883f-c4ff29ad4f8e,{{sortname|Alejandro|Zendejas}},United States,FW,26.0,1998-02-07,28.0,13,2.0,América,Liga MX,True,
67d0c3fb-96d8-47ac-a317-74c79bfcb375,Gatito Fernández,Paraguay,GK,,1988-03-29,38.0,30,0.0,Cerro Porteño,División Profesional,True,100000.0
2f3f6ccc-050a-410c-8ccf-91b1f55c2cc5,Carlos Coronel,Paraguay,GK,,1996-12-29,29.0,9,0.0,São Paulo,Campeonato Brasileiro Série A,True,1500000.0
56d55bd4-8343-4720-860d-d699bd87728f,Orlando Gill,Paraguay,GK,,2000-06-11,25.0,5,0.0,San Lorenzo,Liga Profesional de Fútbol,True,6000000.0
429e1742-1550-4204-967b-ae10a9b07ed0,Santiago Rojas,Paraguay,GK,,1996-04-05,30.0,2,0.0,Nacional,División Profesional,True,500000.0
3030d601-f696-40e7-b4a1-fa58606735c9,Juan Espínola,Paraguay,GK,,1994-11-02,31.0,1,0.0,Barracas Central,Liga Profesional de Fútbol,True,700000.0
27cbe5a5-fc81-4fb6-81d4-43b0fc0680ba,Gastón Olveira,Paraguay,GK,,1993-04-21,33.0,1,0.0,Olimpia,División Profesional,True,500000.0
95b6a8ed-64e7-4d0a-8db8-5d45a4241039,Gustavo Gómez,Paraguay,DF,,1993-05-06,33.0,88,4.0,Palmeiras,Campeonato Brasileiro Série A,True,3500000.0
d82f8dc6-6d75-4d2f-91d6-0b6b2a293f29,Júnior Alonso,Paraguay,DF,,1993-02-09,33.0,70,3.0,Atlético Mineiro,Campeonato Brasileiro Série A,True,1500000.0
